key,lat,lon,taken_at,preview_url
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/aa7635a7-adf6-4091-a384-75844ac1826b.jpg,37.54208333333333,127.05841944444444,2025-12-07T18:00:11,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/aa7635a7-adf6-4091-a384-75844ac1826b.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T123639Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=3d558305f2f200c7ec1f54d8ca90a110d8879001591c8939a977f5523b63b26f
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/b47a5729-2afc-42f4-9ee2-70058f12bbf3.jpg,37.543216666666666,127.05731944444445,2025-12-07T17:50:50,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/b47a5729-2afc-42f4-9ee2-70058f12bbf3.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T123639Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=c8877db09329dc0a2c5e005dc593176a55461c6d8956cd0656a4e382f9bd5797
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/d62c9a7b-bb3c-4fa7-9c13-e8cf2f4c7b37.jpg,37.54247222222222,127.05812777777777,2025-12-07T17:52:24,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/d62c9a7b-bb3c-4fa7-9c13-e8cf2f4c7b37.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T123640Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=ace103086bab42c4b94eaa9acc1f8b6d585d03b54496a0f34e004e1196fac806
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/22c88d88-bcab-4dfe-9981-8fd7c12ab478.jpg,37.54405555555555,127.057,2025-12-07T17:48:43,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/22c88d88-bcab-4dfe-9981-8fd7c12ab478.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T123641Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=6fca87912797a9c2e12c8bceef0a605b31efb0668bf354855c696f2ea8f14a4b
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/cbe1e6c3-819d-48db-86cc-4c3c0d17dddb.jpg,37.546994444444444,127.04738611111111,2025-12-07T17:43:36,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/cbe1e6c3-819d-48db-86cc-4c3c0d17dddb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T123641Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=05b85b1d79ff413046bea6c76a2e885fe640878afe4754f478fec56d5123205d
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/47519289-fd50-426b-a3a8-f273b71f91a7.jpg,,,2025-12-07T17:39:48,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/47519289-fd50-426b-a3a8-f273b71f91a7.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T123642Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=52c3302efa796ede0fcc2e862a4551ee312341c163589e24b7a6791b2932be2b
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/fbff4c0c-681a-4b8a-bf57-c43789909015.jpg,,,2025-12-07T17:36:30,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/fbff4c0c-681a-4b8a-bf57-c43789909015.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T123642Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=664abb7433df7abc3e5e8fd51585be3b18740ca96d977a6369ec1b3a3dc7d7d1
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/5a64fa2f-a5ad-4c9d-acea-368696ff66ca.jpg,37.56671111111111,126.99775833333334,2025-12-07T17:32:42,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/5a64fa2f-a5ad-4c9d-acea-368696ff66ca.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T123643Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=bd0134c663f9910228b4d329bfae54a4f8c1e32b4efbe8ab1ff15a514455dafc
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/8425d144-0b06-4cf2-bb11-e935d4aa0591.jpg,37.566719444444445,126.99774166666667,2025-12-07T17:31:32,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/8425d144-0b06-4cf2-bb11-e935d4aa0591.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T123643Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=a8b1edf692bcea2807204a8745bcc3c0612b570aa9ce4bbeb532ba484491a7f4
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/e73fbbc8-bc0e-4a32-acb6-e2d8820ac146.jpg,37.538555555555554,126.94632777777778,2025-12-07T17:13:46,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/120720/original/e73fbbc8-bc0e-4a32-acb6-e2d8820ac146.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T123644Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=600fa0b9f941ee03fd9cb382800c9f576593ef15e79a5cb55fcd192986e6391f
