key,lat,lon,taken_at,preview_url
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/30a840f5-5ad7-4166-afd4-76d84c868b7a.jpg,37.559911111111106,126.99871944444445,2025-11-14T20:06:40,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/30a840f5-5ad7-4166-afd4-76d84c868b7a.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T075627Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=ff6a53a8ed6dc3ac36ce7fbd36cb0c2ba5b94a45cd606017047014d7eda7bae1
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/3535e79f-29a9-4f43-9633-931e2712cbd3.jpg,37.558730555555556,126.9961611111111,2025-11-21T00:01:02,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/3535e79f-29a9-4f43-9633-931e2712cbd3.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T075628Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=42d37bef59619bf389b7f654a8298204e1aa855080db876005c33f20d72786b5
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/1d9fc967-9c1d-4be0-9613-39c90dc3d892.jpg,37.558277777777775,126.99845,2025-11-25T22:48:44,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/1d9fc967-9c1d-4be0-9613-39c90dc3d892.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T075628Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=9aacc58936bffc59cb1a6df5f886450bcf4385bb4c20dc7b3680b67cf781989c
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/1840cf70-6195-4e73-9374-567c7946c86e.jpg,37.540661111111106,126.94863055555555,2025-11-27T19:21:28,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/1840cf70-6195-4e73-9374-567c7946c86e.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T075628Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=f88a25d95e4d333491f0491cc8ab9d6602d4e1863692f9559accf61ad255d7e5
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/a6694bd4-7ce3-4b80-8ac4-57c4cf9cd44b.jpg,37.54056666666666,126.94860833333334,2025-11-27T16:39:44,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/a6694bd4-7ce3-4b80-8ac4-57c4cf9cd44b.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T075629Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=7974594db78be7122759f85d71193d3f6a76dcf34393bfdedabfa98c7e132a4e
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/177aa038-01db-45f5-a950-6b55953ae7ef.jpg,37.56101666666667,126.99896111111111,2025-12-01T18:32:15,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/177aa038-01db-45f5-a950-6b55953ae7ef.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T075629Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=23dfbb4b5763e16d666d5acd108850a93ece413b58f02399e57d02b325d73937
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/ed4fe5e2-83b0-4f78-91d7-59c83b066e41.jpg,,,2025-11-29T23:58:15,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/ed4fe5e2-83b0-4f78-91d7-59c83b066e41.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T075630Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=b507402cc2469d4c9edee9ccffc8f8f0641b3ec8f6da7411580c2882feabb2b3
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/d76e9543-6573-40bb-b6c6-c8d1c1627afd.jpg,37.56001666666666,127.00514166666666,2025-12-05T12:45:19,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/d76e9543-6573-40bb-b6c6-c8d1c1627afd.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T075630Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=8a14e7310a98f01b90b498da87002046ae988f95f63f4b1657ca84fb1f6150b1
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/829ad84f-42b3-4113-a5b7-6f0ac47a9142.jpg,37.5392,126.94580833333333,2025-12-04T19:35:30,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/829ad84f-42b3-4113-a5b7-6f0ac47a9142.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T075631Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=12450ce1ddda11296ccba07ec0c0d1660338565e68be164e00449ab815176c9f
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/ac10e642-363a-4668-bd03-8a3a445f4da6.jpg,37.55950555555555,126.99628333333334,2025-12-04T18:52:22,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/12075/original/ac10e642-363a-4668-bd03-8a3a445f4da6.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251207%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251207T075631Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=0d6c6a617b941668d0c3ac1079c27e8471aa41afab25b1c1ffb62a54ceef61df
