key,lat,lon,taken_at,preview_url
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/d088fa13-0390-4e94-bb79-750d67437aa1.jpg,37.54007222222222,126.94885277777779,2025-10-12T16:33:26,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/d088fa13-0390-4e94-bb79-750d67437aa1.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251205%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251205T173215Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=0cd971cf1ddca2b50830511bda412d5b90fd254200f73af7b915f175fb992bf2
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/47432f9a-3fad-4055-9d0a-f9dbb149d489.jpg,37.556580555555556,127.00031944444444,2025-09-26T19:41:28,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/47432f9a-3fad-4055-9d0a-f9dbb149d489.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251205%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251205T173216Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=586bbdf63c277fa9a6091f425a448c127c417eda3fe731aedcb8523156c6ee71
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/47474615-2981-406d-8fdc-b7731d8149d0.jpg,37.556580555555556,127.00033611111111,2025-09-26T19:42:03,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/47474615-2981-406d-8fdc-b7731d8149d0.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251205%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251205T173216Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=56e323193d8c771eea57331cf57b5677c5fb5d96ee802a0b9e95a84a0bba9bed
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/9e665e45-e201-495e-a5e7-2ed8d1a065c7.jpg,37.556552777777775,127.00110555555555,2025-09-26T19:55:37,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/9e665e45-e201-495e-a5e7-2ed8d1a065c7.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251205%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251205T173217Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=25891d4e0e1ada750375c449a175d65c5b306b0ec0e921ec6d097c51f552669a
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/1ee88b56-0da5-45bc-abb9-fda7ba21c3d7.jpg,37.55972222222222,126.99959444444444,2025-09-26T18:51:49,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/1ee88b56-0da5-45bc-abb9-fda7ba21c3d7.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251205%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251205T173217Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=df5528b3298e841f92565d16b9c6bfee8b82691645603d4d779913e6fe6255ac
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/6e318735-b20d-489e-b572-9f879017a170.jpg,37.556733333333334,127.00103055555556,2025-09-26T22:03:15,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/6e318735-b20d-489e-b572-9f879017a170.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251205%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251205T173218Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=7e478f81acf1b3129bda2601686df090d763c8c61e4d9e938b86e3086b934abf
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/f76a3a94-e042-42ec-b30c-e19007d4bbaa.jpg,37.53703055555555,126.94580833333333,2025-09-27T20:12:55,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/f76a3a94-e042-42ec-b30c-e19007d4bbaa.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251205%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251205T173218Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=604806c5f3454bbad20c2e47d0a8dd87e5b0bff2470a840031380f151bcc5385
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/1f563af3-daa8-4bfa-b104-c26e91bd8040.jpg,37.55844444444444,127.00008333333334,2025-09-26T22:15:31,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/1f563af3-daa8-4bfa-b104-c26e91bd8040.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251205%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251205T173219Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=e0155a8963fd6411cea44a6dbea227b86d9f1e3ad58150761e282e59569231ee
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/2e9b979f-21e0-4063-8e17-0f913357231f.jpg,37.54003611111111,126.94377777777778,2025-10-02T19:43:52,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/2e9b979f-21e0-4063-8e17-0f913357231f.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251205%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251205T173219Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=418af0ba2dd9b8a434538e20c3dc9ccbb4da6450eeb5fd469423a8d957cc0c8b
users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/a498bd96-2b87-44e8-aada-ce55fc0ef519.jpg,37.57667222222223,126.97519722222222,2025-10-11T16:56:37,https://life-recorder-dev-images.s3.ap-northeast-2.amazonaws.com/users/e3c80dc2-b0b7-4452-8e83-9e80f0cf73a9/imgs/58/original/a498bd96-2b87-44e8-aada-ce55fc0ef519.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYEKP52XACHD3ZPW5%2F20251205%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20251205T173220Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=db3fbd33662ce0c328cf3b7786bc5f65e2f967bf11d7535bae2f8454dd2c1271
